MAL_ID,eng_version,Score,Genres,Episodes,Type,Studios,Completed,Rating,Producers,Duration,Members
2289,Akihabara Dennou-gumi: 2011-nen no Natsuyasumi,6.67,"Adventure, Comedy, Mecha, Sci-Fi",1,Movie,Production I.G,1171,PG-13 - Teens 13 or older,"GANSIS, Audio Tanaka",1 hr.,2051
473,Tide-Line Blue,6.66,"Action, Military, Adventure, Drama, Shounen",12,TV,Telecom Animation Film,3382,PG-13 - Teens 13 or older,"Bandai Visual, TV Asahi, Lantis",23 min. per ep.,6422
421,Stratos 4,6.66,"Comedy, Military, Sci-Fi, Shounen",13,TV,Studio Fantasia,5062,PG-13 - Teens 13 or older,Bandai Visual,23 min. per ep.,9787
12057,My Imouto: Koakuma na A-Cup,6.66,Hentai,2,OVA,,6317,Rx - Hentai,Mary Jane,15 min. per ep.,10014
1408,Moonlight Lady,6.66,Hentai,5,OVA,Imagin,5725,Rx - Hentai,Pink Pineapple,30 min. per ep.,9429
1629,The Devil Lady,6.66,"Action, Psychological, Drama, Horror",26,TV,TMS Entertainment,5735,R+ - Mild Nudity,Dynamic Planning,25 min. per ep.,18214
29223,Aldnoah.Zero Extra Archives,6.66,"Action, Sci-Fi, Mecha",1,Special,"A-1 Pictures, TROYCA",7329,R - 17+ (violence & profanity),Aniplex,48 min.,13029
1957,Wedding Peach DX,6.66,"Adventure, Magic, Comedy, Romance, Shoujo",4,OVA,,3346,G - All Ages,"KSS, Nihon Ad Systems",30 min. per ep.,4896
12343,Dirty Pair Flash 2,6.66,"Action, Sci-Fi, Adventure, Comedy, Police",5,OVA,Sunrise,1736,PG-13 - Teens 13 or older,VAP,27 min. per ep.,3044
41105,Chihayafuru 3: Ima Hitotabi no,6.66,"Game, Slice of Life, Sports, Drama, School, Josei",1,Special,Madhouse,2752,PG-13 - Teens 13 or older,,22 min.,5422
7805,"The Idiot, the Tests, and the Summoned Creatures:Christmas Special",6.66,"Comedy, Romance",1,ONA,SILVER LINK.,29426,PG-13 - Teens 13 or older,,4 min.,37646
8503,Fushigi Mahou Fun Fun Pharmacy,6.66,"Kids, Magic",48,TV,Toei Animation,422,G - All Ages,,12 min. per ep.,2102
1169,Green Legend Ran,6.66,"Adventure, Drama, Sci-Fi",3,OVA,AIC,2461,R - 17+ (violence & profanity),Pioneer LDC,45 min. per ep.,5163
5249,Mitsume ga Tooru,6.66,Adventure,48,TV,Tezuka Productions,262,G - All Ages,,24 min. per ep.,827
782,Gasaraki,6.66,"Psychological, Mecha, Military, Supernatural, Drama",25,TV,Sunrise,5726,PG-13 - Teens 13 or older,"Yomiko Advertising, Atelier Musa",25 min. per ep.,17612
31068,Spellbound! Magical Princess Lilpri,6.66,"Magic, Shoujo",51,TV,Telecom Animation Film,839,PG - Children,Shogakukan Music & Digital Entertainment,5 min. per ep.,1527
3537,Cleavage,6.66,Hentai,2,OVA,Studio 9 MAiami,8137,Rx - Hentai,D3,27 min. per ep.,11814
8367,Crayon Shin-chan Movie 16: Chou Arashi wo Yobu Kinpoko no Yuusha,6.66,"Comedy, Ecchi, School, Seinen, Slice of Life",1,Movie,Shin-Ei Animation,1899,G - All Ages,"TV Asahi, Futabasha",1 hr. 33 min.,2559
20743,Pokemon Best Wishes! Season 2: Decolora Adventure - Dent to Takeshi! Gyarados no Gekirin!!,6.66,"Action, Adventure, Comedy, Fantasy, Kids",1,Special,OLM,4936,PG - Children,TV Tokyo,23 min.,6486
8187,Fumiko's Confession,6.66,Comedy,1,ONA,,19522,PG-13 - Teens 13 or older,,2 min.,23073
7579,Happy☆Lesson: Hoka Hoka★Kanna to Futari Kiri,6.66,"Comedy, Harem, Romance",1,Special,,2134,G - All Ages,KSS,25 min.,3242
34177,Angel's 3Piece!,6.66,"Music, School, Slice of Life",12,TV,Project No.9,22182,PG-13 - Teens 13 or older,"Sotsu, Lantis, AT-X, Barnum Studio, KlockWorx, GAGA, ASCII Media Works, Studio Mausu, Showgate, Happinet Pictures, Hakuhodo DY Music & Pictures",23 min. per ep.,49863
2487,Kyouryuu Boukenki Jura Tripper,6.66,"Sci-Fi, Adventure, Drama, Fantasy",39,TV,Production Reed,553,G - All Ages,,25 min. per ep.,1390
2615,Otoboku:Maidens are Falling for Me! Special,6.66,"Comedy, Romance, School",1,Special,feel.,8666,PG-13 - Teens 13 or older,,24 min.,10886
2352,Daiakuji -The Xena Buster-,6.66,Hentai,6,OVA,,4051,Rx - Hentai,Green Bunny,30 min. per ep.,6765
29087,Wangpai Yushi,6.66,"Comedy, Fantasy, School, Shounen, Supernatural",39,ONA,Haoliners Animation League,402,PG-13 - Teens 13 or older,"Tencent Animation & Comics, Studio LAN",9 min. per ep.,2954
31763,Accel World: Infinite∞Burst,6.66,"Action, Game, Sci-Fi, Romance, School",1,Movie,Sunrise,34873,PG-13 - Teens 13 or older,,1 hr. 22 min.,58865
42592,Kaa-chan no Tomodachi ni Shikotteru Tokoro Mirareta. The Animation,6.66,Hentai,1,OVA,,1703,Rx - Hentai,Pink Pineapple,27 min.,2477
42161,Chase the Beans,6.66,Comedy,1,ONA,DandeLion Animation Studio,1641,G - All Ages,"Nintendo, Creatures Inc.",4 min.,2308
10578,C³ - CubexCursedxCurious,6.66,"Action, Comedy, Ecchi, School, Supernatural",12,TV,SILVER LINK.,94193,R - 17+ (violence & profanity),Starchild Records,24 min. per ep.,154898
33238,PADAK,6.66,Drama,1,Movie,,245,PG-13 - Teens 13 or older,eigoMANGA,1 hr. 18 min.,532
40076,Hataraku Saibou: Necchuushou - Moshimo Pocari Sweat ga Attara,6.66,Comedy,1,ONA,David Production,4531,PG-13 - Teens 13 or older,,9 min.,11490
10702,Tekken:Blood Vengeance,6.66,"Action, Fantasy, Martial Arts, Sci-Fi, Supernatural",1,Movie,,15524,PG-13 - Teens 13 or older,"Digital Frontier, Bandai Namco Games",1 hr. 33 min.,18775
40394,Zenonzard The Animation Episode 0,6.66,Action,1,ONA,8bit,1984,PG-13 - Teens 13 or older,,27 min.,3553
86,Mobile Suit Gundam ZZ,6.66,"Space, Comedy, Mecha, Military, Drama, Sci-Fi",47,TV,Sunrise,18408,PG-13 - Teens 13 or older,"Sotsu, Nagoya Broadcasting Network",24 min. per ep.,30758
9040,Mokei Senshi Gunpla Builders Beginning G,6.66,"Action, Mecha, Sci-Fi, Shounen",3,Special,Sunrise,3154,G - All Ages,,15 min. per ep.,4590
347,Wild Arms,6.66,"Action, Sci-Fi, Adventure, Magic, Vampire, Fantasy",22,TV,Bee Train,3355,PG-13 - Teens 13 or older,"Aniplex, WOWOW",24 min. per ep.,6728
4201,Chocchan Monogatari,6.66,"Slice of Life, Historical, Drama",1,Movie,,273,G - All Ages,Triangle Staff,1 hr. 16 min.,1027
38939,Kakegurui Picture Drama,6.66,"Game, Comedy",3,Special,MAPPA,9251,R - 17+ (violence & profanity),,2 min. per ep.,17949
924,Transformers Super-God Masterforce,6.66,"Adventure, Mecha, Sci-Fi, Shounen",43,TV,Toei Animation,1566,PG - Children,,24 min. per ep.,2562
10827,Wizard Girl Ambitious,6.66,"Fantasy, Hentai",1,OVA,PoRO,6195,Rx - Hentai,,28 min.,10236
1001,Tide-Line Blue: Kyoudai,6.66,"Adventure, Drama, Shounen",1,Special,Telecom Animation Film,1166,PG-13 - Teens 13 or older,"Bandai Visual, TV Asahi, Lantis",23 min.,1702
41660,Yesterday wo Utatte: Haishin-ban Episode,6.66,"Slice of Life, Drama, Romance, Seinen",6,ONA,Doga Kobo,9856,PG-13 - Teens 13 or older,,2 min. per ep.,17169
12963,Jewelpet Kira☆Deco!,6.66,"Fantasy, Magic, Shoujo",52,TV,Studio Comet,1119,PG - Children,"TV Tokyo, Sotsu, Sanrio",24 min. per ep.,2955
6330,Shakugan no Shana: Friagne & Marianne no Naze Nani Shana! Nandemo Shitsumonbako!,6.66,"Comedy, Supernatural, Fantasy",8,Special,J.C.Staff,6842,PG-13 - Teens 13 or older,,4 min. per ep.,12418
6509,Kiteretsu Encyclopedia,6.66,"Comedy, Drama, Kids, Slice of Life",331,TV,Gallop,2119,PG - Children,Fuji TV,25 min. per ep.,3441
1204,Kujira no Chouyaku,6.66,"Drama, Fantasy, Kids",1,Movie,Tamura Shigeru Studio,3932,G - All Ages,"Bandai Visual, Ai ga areba Daijobu",22 min.,6996
8230,True Tears Epilogue,6.66,"Romance, Music, Drama",1,Music,P.A. Works,8513,PG-13 - Teens 13 or older,"Bandai Visual, Lantis",3 min.,11555
37585,Yarichin☆Bitch-bu,6.66,"Comedy, School, Yaoi",2,OVA,GRIZZLY,39417,R+ - Mild Nudity,TOHO animation,26 min. per ep.,56141
3948,Mahou Sensei Negima!: Introduction Film,6.66,"Action, Harem, Comedy, Supernatural, Romance, Ecchi",3,OVA,Xebec,5241,R+ - Mild Nudity,,8 min. per ep.,10346
38779,Kami-machi Sana-chan The Animation,6.66,Hentai,1,OVA,,2036,Rx - Hentai,Pink Pineapple,27 min.,3465
1181,Ruin Explorers Fam & Ihrie,6.66,"Action, Adventure, Comedy, Fantasy, Magic",4,OVA,Ajia-Do,3789,R+ - Mild Nudity,"Bandai Visual, animate Film, Movic, Nippon Columbia",30 min. per ep.,6664
1660,Kurogane Communication,6.66,"Action, Adventure, Drama, Sci-Fi",24,TV,APPP,1521,R+ - Mild Nudity,Pony Canyon,15 min. per ep.,4644
7329,Hamtaro Movie 1:Ham Ham Land Big Adventure,6.66,"Kids, Adventure, Comedy",1,Movie,TMS Entertainment,1506,PG - Children,Shogakukan-Shueisha Productions,54 min.,2291
28833,Chain Chronicle:The Light of Haecceitas,6.66,"Action, Adventure, Fantasy, Magic",12,TV,"Telecom Animation Film, Graphinica",38963,PG-13 - Teens 13 or older,"Bandai Visual, Sotsu, Sega, flying DOG, Slow Curve, Showgate, Sound Team Don Juan, Hakuhodo DY Music & Pictures, Sammy, Pazzy Entertainment, Akatsuki",24 min. per ep.,91597
2646,Dorami & Doraemons: Robot School's Seven Mysteries,6.66,Fantasy,1,Movie,,782,PG - Children,,31 min.,1176
37611,Future Card Buddyfight Battsu: All-Star Fight,6.66,Game,8,TV,"Xebec, OLM",787,PG - Children,,24 min. per ep.,1357
28819,My Wife is the Student Council President!,6.66,"Comedy, Ecchi, Romance, School, Shounen",12,TV,Seven,151533,R+ - Mild Nudity,"DAX Production, Dream Creation, Studio CHANT",8 min. per ep.,216982
5014,Sango Shou Densetsu: Aoi Umi no Elfie,6.66,"Adventure, Sci-Fi",1,Movie,Nippon Animation,695,G - All Ages,,1 hr. 12 min.,1291
37589,The Diary of Our Days,6.66,Slice of Life,8,ONA,CloverWorks,1339,G - All Ages,Half H.P Studio,1 min. per ep.,4099
10457,JK to Inkou Kyoushi 4,6.65,Hentai,2,OVA,PoRO,4152,Rx - Hentai,,29 min. per ep.,7713
11255,Ikkitousen: Shuugaku Toushi Keppuuroku,6.65,"Action, Ecchi, Martial Arts, Super Power, School",1,OVA,Arms,8095,R+ - Mild Nudity,,43 min.,14955
2580,Tsukuyomi: Moon Phase Special,6.65,"Comedy, Dementia, Slice of Life",1,Special,Shaft,7952,PG-13 - Teens 13 or older,,23 min.,10558
36502,MahoYome,6.65,Parody,24,ONA,"W-Toon Studio, DMM.futureworks",3704,G - All Ages,,30 sec. per ep.,7977
385,Gilgamesh,6.65,"Drama, Fantasy, Sci-Fi, Supernatural",26,TV,"Group TAC, Japan Vistec",10972,R - 17+ (violence & profanity),Kansai Telecasting,23 min. per ep.,33930
15867,Zettai Junshu☆Kyousei Kozukuri Kyokashou!!,6.65,Hentai,2,OVA,,6036,Rx - Hentai,"Studio 9 MAiami, Anime Antenna Iinkai",30 min. per ep.,9701
39239,Sword Art Online: Alicization - Recollection,6.65,"Action, Adventure, Romance, Fantasy",1,Special,A-1 Pictures,21701,PG-13 - Teens 13 or older,,24 min.,29100
2795,Dragonaut - The Resonance,6.65,"Action, Drama, Fantasy, Mecha, Romance, Sci-Fi",25,TV,Gonzo,36738,R+ - Mild Nudity,"Nihon Ad Systems, Sotsu Music Publishing",25 min. per ep.,66357
2161,The Skull Man,6.65,"Action, Mystery, Super Power",13,TV,Bones,8975,PG-13 - Teens 13 or older,"Geneon Universal Entertainment, Diomedéa",23 min. per ep.,25470
2255,Super Bestial Machine God Dancougar,6.65,"Action, Sci-Fi, Mecha",38,TV,Production Reed,1083,PG-13 - Teens 13 or older,Ashi Production,25 min. per ep.,3822
1755,Di Gi Charat Ohanami Special,6.65,Comedy,4,Special,,1582,G - All Ages,TBS,10 min. per ep.,2287
10513,Usavich IV,6.65,Comedy,13,TV,Kanaban Graphics,1964,PG-13 - Teens 13 or older,,1 min. per ep.,2456
2603,Mushi-Uta,6.65,"Action, Sci-Fi, Fantasy",12,TV,Zexcs,7791,PG-13 - Teens 13 or older,"WOWOW, Beat Frog, Broccoli, Studio Tulip, Rakuonsha",24 min. per ep.,15073
221,Mezzo Forte,6.65,"Action, Comedy, Hentai, Sci-Fi",2,OVA,Arms,16749,Rx - Hentai,Green Bunny,30 min. per ep.,24730
37360,Imouto Paradise! 3 The Animation,6.65,Hentai,2,OVA,Anime Antenna Iinkai,2860,Rx - Hentai,,17 min. per ep.,4935
2463,Shounan Bakusouzoku,6.65,"Action, Comedy, Shounen",12,OVA,Toei Animation,232,R - 17+ (violence & profanity),,52 min. per ep.,1603
13679,Hamtaro Hai!,6.65,"Kids, Adventure",77,TV,,2329,PG - Children,TV Tokyo,5 min. per ep.,3584
10582,Astarotte's Toy EX,6.65,"Comedy, Demons, Ecchi, Fantasy, Romance, Seinen",1,OVA,Diomedéa,24807,R+ - Mild Nudity,,21 min.,31907
2811,Flying Phantom Ship,6.65,"Adventure, Drama, Mecha, Sci-Fi",1,Movie,Toei Animation,3098,PG - Children,,1 hr.,4259
368,Bible Black,6.65,Hentai,6,OVA,Milky Animation Label,39249,Rx - Hentai,Active,30 min. per ep.,54714
2814,Wowser,6.65,"Comedy, Kids",52,TV,Telescreen,537,G - All Ages,TV Tokyo,25 min. per ep.,835
2316,Akakichi no Eleven,6.65,Sports,52,TV,,629,PG-13 - Teens 13 or older,"TV Tokyo, DOGA Productions",25 min. per ep.,1648
11787,Toriko: Barbarian Ivy wo Hokaku Seyo!,6.65,"Action, Super Power, Adventure, Comedy, Shounen",1,Special,,1168,PG-13 - Teens 13 or older,,40 min.,2691
9568,Peace Maker Kurogane:Festival of Gion,6.65,"Action, Comedy, Samurai, Historical, Drama, Shounen",1,Special,Gonzo,1091,PG - Children,,17 min.,2442
38693,Overlord: Ple Ple Pleiades - Clementine Toubou-hen,6.65,"Action, Comedy, Magic, Fantasy",3,ONA,,6930,PG-13 - Teens 13 or older,,10 min. per ep.,12532
5953,Magical Princess Minky Momo:Hold on to Your Dreams,6.65,"Magic, Shoujo",62,TV,Production Reed,827,G - All Ages,Nippon Television Network,24 min. per ep.,1973
35814,Granblue Fantasy The Animation: Kabocha no Lantern,6.65,Fantasy,1,Special,A-1 Pictures,7387,PG-13 - Teens 13 or older,"Aniplex, Tohokushinsha Film Corporation, Cygames",23 min.,14074
32324,Major 2nd,6.65,"Sports, Shounen",1,Special,,1311,G - All Ages,Shogakukan-Shueisha Productions,39 sec.,2280
8366,Crayon Shin-chan Movie 14: Densetsu wo Yobu Odore! Amigo!,6.65,"Slice of Life, Comedy, Ecchi, School, Seinen",1,Movie,,1873,G - All Ages,TV Asahi,1 hr. 30 min.,2579
18097,Inazuma Eleven Go: Galaxy,6.65,"Shounen, Sports, Super Power",43,TV,OLM,23924,G - All Ages,,23 min. per ep.,31602
3388,Majokko Megu-chan,6.65,"Magic, Shoujo",72,TV,Toei Animation,757,PG-13 - Teens 13 or older,,25 min. per ep.,2384
33142,Re:ZERO ~Starting Break Time From Zero~,6.65,"Adventure, Comedy, Fantasy, Parody",11,Special,Studio PuYUKAI,40834,PG-13 - Teens 13 or older,TV Tokyo,2 min. per ep.,56278
1149,Super Heavy God Gravion Zwei,6.65,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",12,TV,Gonzo,4480,R+ - Mild Nudity,,23 min. per ep.,7642
31456,Code:Realize ~Guardian of Rebirth~,6.65,"Military, Harem, Historical, Romance, Fantasy, Josei",12,TV,M.S.C,23463,PG-13 - Teens 13 or older,"Frontier Works, Lantis, AT-X, DAX Production, Asmik Ace, Sony Music Communications, Hakuhodo DY Music & Pictures, Chugai Mining, Kadokawa",23 min. per ep.,66070
5305,"Koihime†Musou: Gunyuu, Seitoukaichou no Za wo Neratte Aiarasou no Koto - Ato, Porori mo Aru yo!",6.65,"Comedy, Ecchi, Fantasy, School",1,OVA,Doga Kobo,6657,R+ - Mild Nudity,Marvelous,30 min.,9464
40521,Kiss Hug,6.65,Hentai,2,OVA,,1129,Rx - Hentai,,19 min. per ep.,4999
35883,Cinderella Girls Gekijou 2nd Season,6.65,"Slice of Life, Comedy",13,TV,"Gathering, Lesprit",4041,PG-13 - Teens 13 or older,"Frontier Works, Half H.P Studio, Nippon Columbia, Bandai Namco Entertainment, Anime Consortium Japan",3 min. per ep.,7323
27709,Saki Biyori Animation,6.65,"Comedy, School, Seinen, Slice of Life",1,OVA,Studio Gokumi,1650,PG-13 - Teens 13 or older,Square Enix,24 min.,3064
19845,Ore no Imouto ga Konnani Kawaii Wake ga Nai.: SD Chara ni Yoru Short Movie,6.65,Comedy,13,Special,,4564,PG-13 - Teens 13 or older,"Aniplex, I was a Ballerina",5 min. per ep.,9513
3646,Glass Rabbit,6.65,Historical,1,Movie,,744,PG - Children,"Magic Bus, Tokyo MX",1 hr. 24 min.,1945
32603,My Wife is the Student Council President!+,6.65,"Comedy, Romance, Ecchi, School, Shounen",12,TV,Seven,89762,R+ - Mild Nudity,"DAX Production, Dream Creation, Studio CHANT",8 min. per ep.,122043
919,Ray The Animation,6.65,"Drama, Romance, Sci-Fi",13,TV,OLM,4329,PG-13 - Teens 13 or older,Tohokushinsha Film Corporation,24 min. per ep.,11834
6736,Mouryou no Hako: Chuuzenji Atsuko no Jikenbo - Hako no Yurei no Koto,6.65,"Mystery, Seinen, Supernatural, Thriller",1,Special,Madhouse,4526,R - 17+ (violence & profanity),,16 min.,6274
1161,Maze:The Mega-Burst Space,6.65,"Adventure, Comedy, Fantasy, Mecha, Shounen",25,TV,J.C.Staff,2148,PG-13 - Teens 13 or older,Kadokawa Shoten,24 min. per ep.,5491
5784,Ai no Kusabi (2012),6.65,"Drama, Romance, Sci-Fi, Yaoi",4,OVA,AIC,19014,R+ - Mild Nudity,KENMedia,25 min. per ep.,28228
33185,PEACE MAKER KUROGANE – Belief & Friend,6.65,"Action, Comedy, Historical, Samurai, Shounen",1,Movie,White Fox,1026,R - 17+ (violence & profanity),,1 hr. 49 min.,6278
921,Nurse Witch Komugi-chan Magikarte Z,6.65,"Comedy, Parody, Magic",2,OVA,Tatsunoko Production,3244,PG-13 - Teens 13 or older,Geneon Universal Entertainment,24 min. per ep.,5298
5719,Sex Pistols,6.65,"Comedy, Drama, Supernatural, Yaoi",2,OVA,,20715,R+ - Mild Nudity,Frontier Works,30 min. per ep.,26167
32864,JK to Ero Konbini Tenchou,6.65,Hentai,6,OVA,PoRO,3612,Rx - Hentai,,18 min. per ep.,9531
5214,Gakuen Shimai,6.65,Hentai,2,OVA,,2467,Rx - Hentai,Hot Bear,29 min. per ep.,4569
36184,Spirit Wind Elegance,6.65,"Adventure, Martial Arts",,ONA,,0,PG-13 - Teens 13 or older,,20 min.,1127
8648,Broken Blade Picture Drama,6.65,"Comedy, Fantasy",6,Special,"Production I.G, Xebec",2879,PG-13 - Teens 13 or older,,4 min. per ep.,5912
3847,The Wild Swans,6.65,Fantasy,1,Movie,Toei Animation,932,PG - Children,,1 hr. 2 min.,1542
6166,Cat Planet Cuties,6.65,"Comedy, Ecchi, Harem, Romance, Sci-Fi",12,TV,AIC PLUS+,100942,R+ - Mild Nudity,"AIC, Lantis, Media Factory, Pony Canyon, Rakuonsha, AT-X, KlockWorx, Ryukyu Asahi Broadcasting",24 min. per ep.,162121
646,Haunted Junction,6.65,"Comedy, Supernatural, School, Shounen",12,TV,Studio Deen,1766,PG-13 - Teens 13 or older,,24 min. per ep.,3639
3809,The Legend of Snow White,6.65,"Adventure, Fantasy, Romance",52,TV,Tatsunoko Production,1604,G - All Ages,,24 min. per ep.,2690
1194,Coyote Ragtime Show,6.65,"Action, Adventure, Comedy, Mecha, Sci-Fi, Shounen",12,TV,ufotable,9204,PG-13 - Teens 13 or older,"KlockWorx, Studio Mausu, Toshiba Entertainment",24 min. per ep.,17933
5484,Wagaya no Oinari-sama.: Kuu-chan no Omake Gekijou,6.65,"Adventure, Comedy, Supernatural, Fantasy, Shounen",12,Special,,1215,PG-13 - Teens 13 or older,,2 min. per ep.,2926
6686,Chinetsu Karte: The Devilish Cherry,6.65,Hentai,2,OVA,Suzuki Mirano,2595,Rx - Hentai,,30 min. per ep.,4890
33069,Dimension W:Do Robots Dream of Bathhouses?,6.65,"Sci-Fi, Seinen",1,Special,Studio 3Hz,10334,R - 17+ (violence & profanity),"Bandai Visual, Square Enix, Lantis, Orange, Good Smile Company, Q-Tec",11 min.,15729
6008,Jewelpet,6.65,"Fantasy, Magic, Shoujo",52,TV,Studio Comet,3532,PG - Children,"TV Osaka, Sanrio, Imagine",23 min. per ep.,8655
2905,Ikkitousen: Dragon Destiny Specials,6.65,"Super Power, Ecchi, Martial Arts, School",6,Special,,14369,R+ - Mild Nudity,Genco,3 min. per ep.,20243
30412,Zombie Brother,6.65,"Action, Comedy, Horror",41,ONA,L²Studio,718,R - 17+ (violence & profanity),Tencent Animation & Comics,8 min. per ep.,2467
19569,Junjou Shoujo Et Cetera,6.65,Hentai,2,OVA,Studio 1st,2595,Rx - Hentai,Pashmina,21 min. per ep.,5020
4052,Medabots Spirits,6.65,"Action, Sci-Fi, Adventure",39,TV,Trans Arts,11510,G - All Ages,"TV Tokyo, Nihon Ad Systems, Nelvana",20 min. per ep.,15634
5036,Hurricane Live! 2033,6.65,Music,7,Special,,925,PG-13 - Teens 13 or older,AIC,4 min. per ep.,1688
895,Dragon Ball Z:The World's Strongest,6.65,"Action, Sci-Fi, Adventure, Comedy, Fantasy, Shounen",1,Movie,Toei Animation,83680,PG-13 - Teens 13 or older,,1 hr.,89156
41659,Kabukichou Sherlock OVA,6.65,"Mystery, Comedy, Drama",6,OVA,Production I.G,1338,PG-13 - Teens 13 or older,,4 min. per ep.,5135
6748,Yoku Wakaru Gendai Mahou: Cruncha Cruncha Cruncha,6.64,"Comedy, Magic",1,Special,Nomad,4289,PG-13 - Teens 13 or older,,23 min.,5822
4411,Future Robo Daltanius,6.64,"Action, Sci-Fi, Space, Mecha",47,TV,Toei Animation,465,PG-13 - Teens 13 or older,,24 min. per ep.,1147
11209,Maken-Ki! OVA,6.64,"Action, Ecchi, Harem, Martial Arts, School, Super Power",2,OVA,Xebec,33293,R+ - Mild Nudity,AIC,24 min. per ep.,46800
1182,Shamanic Princess,6.64,"Action, Fantasy, Magic, Romance",6,OVA,Triangle Staff,5094,PG-13 - Teens 13 or older,"Bandai Visual, animate Film, Movic",30 min. per ep.,9978
12549,"So, I Can't Play H!",6.64,"Comedy, Supernatural, Romance, Ecchi",12,TV,feel.,229141,R+ - Mild Nudity,"Geneon Universal Entertainment, Sotsu, Lantis, AT-X, KlockWorx, Fujimi Shobo",25 min. per ep.,332158
37920,"How clumsy you are, Miss Ueno.",6.64,"Comedy, Romance, Seinen",12,TV,Lesprit,44028,PG-13 - Teens 13 or older,Nippon Columbia,12 min. per ep.,83605
19429,Riddle Story of Devil,6.64,"Action, School, Shoujo Ai",12,TV,Diomedéa,138092,R - 17+ (violence & profanity),"Mainichi Broadcasting System, Pony Canyon, DAX Production",23 min. per ep.,223133
7536,Soukou Kihei Votoms: Pailsen Files Movie,6.64,"Military, Sci-Fi, Space, Mecha",1,Movie,,697,R - 17+ (violence & profanity),,1 hr. 58 min.,1426
5945,Element Hunters,6.64,"Sci-Fi, Shounen",39,TV,"Heewon Entertainment, NHK Enterprises",3411,G - All Ages,NHK,24 min. per ep.,11921
40914,Love Me Love Me Love Me,6.64,"Music, Dementia",1,Music,,294,R - 17+ (violence & profanity),,4 min.,335
34866,Yu-Gi-Oh! VRAINS,6.64,"Action, Game, Sci-Fi, Fantasy, Shounen",120,TV,Gallop,8029,PG-13 - Teens 13 or older,"TV Tokyo, Nihon Ad Systems",24 min. per ep.,32679
7330,Tottoko Hamtarou Movie 2: Ham-Ham Hamuuja! Maboroshi no Princess,6.64,"Adventure, Comedy, Kids",1,Movie,TMS Entertainment,1066,PG - Children,Shogakukan-Shueisha Productions,54 min.,1776
12481,Gregory Horror Show: The Second Guest,6.64,"Mystery, Comedy, Horror, Demons, Supernatural",25,TV,Milky Cartoon,912,PG - Children,"VAP, TV Asahi",3 min. per ep.,1416
1466,Hakugei:Legend of the Moby Dick,6.64,"Sci-Fi, Adventure, Space",26,TV,"Studio Junio, Annapuru",891,PG-13 - Teens 13 or older,"Tezuka Productions, Sony Music Entertainment, Image Kei",23 min. per ep.,3172
2704,Steam Detectives,6.64,"Action, Mecha, Mystery, Police",26,TV,Xebec,1043,PG-13 - Teens 13 or older,Studio Tron,24 min. per ep.,3697
5902,Maiden Rose,6.64,"Drama, Yaoi",2,OVA,PrimeTime,23401,R+ - Mild Nudity,On-Lead,24 min. per ep.,28911
40152,porte,6.64,Music,2,Music,,1090,G - All Ages,Warner Music Japan,3 min. per ep.,2592
4208,The New Adventures of Gigantor,6.64,"Action, Mecha",51,TV,,696,G - All Ages,"Tokyo Movie Shinsha, Studio Jack",23 min. per ep.,1506
